BirdID,Sex,Cohort,EggDate,HatchDate,NatalBrood,RearingBrood,Fostered,LastLiveRecord,LastLiveYear,LastStage,DeathStatus,DeadCertain,DeadAssumed,DeathAgeY,DeathAgeM,CaptureDate,CaptureYear,Stage,AgeY,AvAgeY,WiAgeY,AgeM,AvAgeM,WiAgeM,McAgeY,McAgeM,SampleID,CTLowTL,TValue,CTHighGAPDH,SValue,TSRatio,Plate,Row,RelDiff,AnalysisYear,ExtractionYear,BloodAge,DNAAge
409,0,2002,06/05/2002,20/05/2002,235,236,-1,27/05/2005,2005,3,0,FALSE,TRUE,3,36,23/05/2005,2005,3,3,1.5,1.5,36,18.75,17.25,1.808219178,21.11760094,BES0249,18.67865738,15.72769039,21.22738035,20.3574153,0.772742404,MEM_adults_090914B_data.csvresultstotal.csv,F,0.022599293,2014,2006,1,8
416,0,2002,06/05/2002,20/05/2002,235,236,-1,27/05/2005,2005,3,0,FALSE,TRUE,3,36,18/06/2003,2003,3,1,1.5,-0.5,13,18.75,-5.75,-0.191780822,-1.882399059,BCS0333,19.59672201,29.6372718,22.09465657,18.00079703,1.64598181,MEM_Adults_plate38_260515_data.csvresultstotal.csv,F,0.020642399,2015,2004,1,11
416,0,2002,06/05/2002,20/05/2002,236,235,-1,08/05/2007,2007,3,0,FALSE,TRUE,5,60,26/11/2004,2004,3,2,2,0,30,28,2,0.808219178,15.11760094,BDW0166,17.408026,61.15742392,19.25277773,93.32419812,0.655056948,MEM_Adults_100914_PLATE4_data.csvresultstotal.csv,D,0.006071542,2014,2014,10,0
416,0,2002,06/05/2002,20/05/2002,236,235,-1,08/05/2007,2007,3,0,FALSE,TRUE,5,60,16/11/2005,2005,3,3,2,1,42,28,14,1.808219178,27.11760094,BEW0112,18.78632887,29.80846856,21.05026561,31.21352933,0.954983402,MEM_Adults_plate38bis_030615_data.csvresultstotal.csv,E,0.008362039,2015,2014,9,1
416,0,2002,06/05/2002,20/05/2002,236,235,-1,08/05/2007,2007,3,0,FALSE,TRUE,5,60,11/06/2003,2003,3,1,2,-1,13,28,-15,-0.191780822,-1.882399059,BCS0233,20.33489283,15.74272912,21.27351519,21.83950348,0.720758321,NdR_hstel2016_pMEAdCh2_newm.csvresultstotal.csv,F,0.020979754,2015,2004,1,11
416,1,2002,06/05/2002,20/05/2002,236,235,-1,20/11/2005,2005,3,0,FALSE,TRUE,3,42,20/11/2005,2005,3,3,2,1,42,27,15,1.808219178,27.11760094,BEW0214,17.51560073,56.01560275,19.46201221,79.87558459,0.701252097,MEM_Adults_100914_PLATE4_data.csvresultstotal.csv,C,0.01295892,2014,2014,9,0
417,1,2002,06/05/2002,20/05/2002,236,235,-1,20/11/2005,2005,3,0,FALSE,TRUE,3,42,23/11/2004,2004,3,2,2,0,30,27,3,0.808219178,15.11760094,BDW0034,16.85821276,114.9815695,19.56562341,151.101168,0.758997406,MEM_Adults_110914_PLATE5_data.csvresultstotal.csv,A,0.072138085,2014,2014,10,0
417,1,2002,06/05/2002,20/05/2002,236,235,-1,20/11/2005,2005,3,0,FALSE,TRUE,3,42,24/06/2003,2003,3,1,2,-1,13,27,-14,-0.191780822,-1.882399059,BCS0402,21.36309047,7.291133635,21.42041193,24.19408557,0.301218658,MEM_Adults_plate47_030615_data.csvresultstotal.csv,G,0.037375892,2015,2004,1,11
417,1,2002,09/05/2002,23/05/2002,237,238,-1,30/05/2006,2006,3,0,FALSE,TRUE,4,48,23/11/2004,2004,3,2,1.2,0.8,30,16.8,13.2,0.808219178,15.11760094,BDW0032,17.60379517,63.98516938,20.48388783,76.58319115,0.835435058,MEM_Adults_110914_PLATE5_data.csvresultstotal.csv,C,0.00179135,2014,2014,10,0
417,1,2002,09/05/2002,23/05/2002,237,238,-1,30/05/2006,2006,3,0,FALSE,TRUE,4,48,18/08/2003,2003,3,1,1.2,-0.2,15,16.8,-1.8,-0.191780822,0.117600941,BCS0767,18.26932842,36.44622867,21.44465486,28.55470028,1.280023856,MEM_Adults_plate34_210515_data.csvresultstotal.csv,F,0.108946365,2015,2004,1,11
417,1,2002,09/05/2002,23/05/2002,237,238,-1,30/05/2006,2006,3,0,FALSE,TRUE,4,48,08/06/2003,2003,3,1,1.2,-0.2,13,16.8,-3.8,-0.191780822,-1.882399059,BCS0200,22.34051099,5.079381707,23.79906959,5.158747546,0.98618992,MEM_Aduts_reruns2_080615_2_data.csvresultstotal.csv,G,0.043132526,2015,2004,1,11
417,1,2002,09/05/2002,23/05/2002,238,237,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,27,03/06/2004,2004,3,2,1.666666667,0.333333333,25,21,4,0.808219178,10.11760094,BDS0480,22.93146172,5.402618218,23.27751474,7.534489396,0.716878376,MEM_Adults_plate36_220515_data.csvresultstotal.csv,B,0.012118201,2015,2005,1,10
418,1,2002,09/05/2002,23/05/2002,238,237,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,27,07/06/2003,2003,3,1,1.666666667,-0.666666667,13,21,-8,-0.191780822,-1.882399059,BCS0195,19.71047623,49.20960788,20.3628743,55.99002847,0.874191032,MEM_Adults_plate45_290515_data.csvresultstotal.csv,H,0.16738015,2015,2015,12,0
418,1,2002,11/05/2002,25/05/2002,240,289,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,27,18/06/2003,2003,3,1,1,0,13,12.66666667,0.333333333,-0.191780822,-1.882399059,BCS0341,21.66279357,4.88252241,24.09820629,4.933160621,0.989665133,MEM_Adults_plate38bis_030615_data.csvresultstotal.csv,B,0.010809291,2015,2004,1,11
419,0,2002,11/05/2002,25/05/2002,240,289,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,27,12/06/2003,2003,3,1,1.333333333,-0.333333333,13,17.33333333,-4.333333333,-0.191780822,-1.882399059,BCS0252,22.76537219,3.092474936,24.46955417,3.977320162,0.777506625,MEM_Adults_plate47_030615_data.csvresultstotal.csv,E,0.128412063,2015,2004,1,11
419,1,2002,23/05/2002,06/06/2002,245,244,-1,20/11/2005,2005,3,1,FALSE,TRUE,3,41,20/11/2005,2005,3,3,2,1,41,24.2,16.8,1.808219178,26.11760094,BEW0218,17.03001737,79.8397779,19.03595509,107.6705726,0.741513627,MEM_Adults_100914_PLATE4_data.csvresultstotal.csv,G,0.009422416,2014,2014,9,0
419,1,2002,23/05/2002,06/06/2002,245,244,-1,20/11/2005,2005,3,1,FALSE,TRUE,3,41,28/05/2003,2003,3,1,2,-1,11,24.2,-13.2,-0.191780822,-3.882399059,BCS0118,18.00504981,114.8453003,19.92140216,60.2210006,1.910375995,MEM_Adults_plate36_220515_data.csvresultstotal.csv,F,0.056641538,2015,2004,1,11
421,1,2002,23/05/2002,06/06/2002,245,244,-1,20/11/2005,2005,3,1,FALSE,TRUE,3,41,12/07/2005,2005,3,3,2,1,37,24.2,12.8,1.808219178,22.11760094,BES0842,18.90419954,19.2756402,20.85242698,26.26075336,0.733959258,MEM_Adults_plate7_091014_data.csvresultstotal.csv,D,0.044934778,2014,2006,1,8
421,1,2002,31/05/2002,14/06/2002,248,249,-1,30/08/2005,2005,3,0,FALSE,TRUE,3,38,04/06/2004,2004,3,2,2,0,24,26.5,-2.5,0.808219178,9.117600941,BDS0489,18.76705846,30.56415554,20.78303006,34.77177259,0.876189999,MEM_Adults_plate37_220515_data.csvresultstotal.csv,D,0.082939359,2015,2015,11,0
421,1,2002,31/05/2002,14/06/2002,248,249,-1,30/08/2005,2005,3,0,FALSE,TRUE,3,38,24/11/2004,2004,3,2,2,0,29,26.5,2.5,0.808219178,14.11760094,BDW0089,17.89472273,64.03282499,19.94314974,59.06910023,1.083307063,MEM_Adults_plate48_030615_data.csvresultstotal.csv,E,0.042973325,2015,2014,10,1
427,0,2002,31/05/2002,14/06/2002,250,250,0,15/11/2005,2005,3,0,FALSE,TRUE,3,41,15/11/2005,2005,3,3,1.666666667,1.333333333,41,21.55555556,19.44444444,1.808219178,26.11760094,BEW0017,17.30350104,39.75710881,19.69569805,58.90015703,0.674396277,MEM_adults_090914B_data.csvresultstotal.csv,F,0.081889825,2014,2014,9,0
427,0,2002,31/05/2002,14/06/2002,250,250,0,15/11/2005,2005,3,0,FALSE,TRUE,3,41,23/11/2004,2004,3,2,1.666666667,0.333333333,29,21.55555556,7.444444444,0.808219178,14.11760094,BDW0048,18.74044009,27.28165142,21.41082128,29.10553333,0.936788738,MEM_Adults_plate34_210515_data.csvresultstotal.csv,E,0.073277697,2015,2014,10,1
427,0,2002,31/05/2002,14/06/2002,250,250,0,15/11/2005,2005,3,0,FALSE,TRUE,3,41,17/10/2003,2003,3,1,1.666666667,-0.666666667,16,21.55555556,-5.555555556,-0.191780822,1.117600941,BCA0026,20.26611541,30.58380717,20.57149967,39.50488166,0.774709193,MEM_Adults_plate42_270515_data.csvresultstotal.csv,B,0.046802923,2015,2015,12,0
427,0,2002,31/05/2002,14/06/2002,250,250,0,15/11/2005,2005,3,0,FALSE,TRUE,3,41,18/06/2003,2003,3,1,1.666666667,-0.666666667,12,21.55555556,-9.555555556,-0.191780822,-2.882399059,BCS0332,20.96893856,8.944810695,22.67252119,12.27919119,0.727997134,MEM_Aduts_reruns1_040615_data.csvresultstotal.csv,H,0.012934239,2015,2004,1,11
428,0,2002,31/05/2002,14/06/2002,250,250,0,15/11/2005,2005,3,0,FALSE,TRUE,3,41,25/06/2004,2004,3,2,1.666666667,0.333333333,24,21.55555556,2.444444444,0.808219178,9.117600941,BDS0761,17.70279194,39.35790294,20.86423729,28.64492298,1.371048007,MEM_Aduts_reruns2_080615_data.csvresultstotal.csv,G,0.105141394,2015,2005,1,10
428,1,2002,31/05/2002,14/06/2002,250,250,0,07/08/2007,2007,3,0,FALSE,TRUE,5,62,26/11/2004,2004,3,2,2.5,-0.5,29,31.5,-2.5,0.808219178,14.11760094,BDW0164,17.8210398,44.88736807,19.64651115,70.24500395,0.638619514,MEM_Adults_100914_PLATE4_data.csvresultstotal.csv,F,0.029524262,2014,2014,10,0
442,1,2002,31/05/2002,14/06/2002,250,250,0,07/08/2007,2007,3,0,FALSE,TRUE,5,62,16/10/2003,2003,3,1,2.5,-1.5,16,31.5,-15.5,-0.191780822,1.117600941,BCA0004,18.14202605,39.52480717,20.83991318,41.05909233,0.961454142,MEM_Adults_plate34_210515_data.csvresultstotal.csv,G,0.066207218,2015,2015,12,0
442,1,2002,31/05/2002,14/06/2002,250,250,0,07/08/2007,2007,3,0,FALSE,TRUE,5,62,02/06/2004,2004,3,2,2.5,-0.5,24,31.5,-7.5,0.808219178,9.117600941,BDS0454,18.80277884,26.29291616,21.09749014,35.15434272,0.74689128,MEM_Adults_plate34_210515_data.csvresultstotal.csv,B,0.096966688,2015,2015,11,0
442,1,2002,31/05/2002,14/06/2002,250,250,0,07/08/2007,2007,3,0,FALSE,TRUE,5,62,28/07/2003,2003,3,1,2.5,-1.5,13,31.5,-18.5,-0.191780822,-1.882399059,BCS0657,21.43896525,15.32482352,21.52422637,22.36097846,0.684245488,MEM_Adults_plate42_270515_data.csvresultstotal.csv,B,0.071599991,2015,2004,1,11
442,1,2002,31/05/2002,14/06/2002,250,250,0,07/08/2007,2007,3,0,FALSE,TRUE,5,62,31/07/2006,2006,3,4,2.5,1.5,49,31.5,17.5,2.808219178,34.11760094,BFS0580,19.62840132,12.86540193,23.31250315,6.635633262,1.968136047,MEM_Adults_Plate8_100914_data.csvresultstotal.csv,A,0.158936868,2014,2006,0,8
456,1,2002,31/05/2002,14/06/2002,250,250,0,07/08/2007,2007,3,0,FALSE,TRUE,5,62,15/11/2005,2005,3,3,2.5,0.5,41,31.5,9.5,1.808219178,26.11760094,BEW0068,18.63603445,37.92991275,20.54081345,39.78787541,0.953294621,MEM_Adults_plate9_101014_data.csvresultstotal.csv,B,0.003610972,2014,2014,9,0
456,1,2002,31/05/2002,14/06/2002,250,250,0,06/02/2007,2007,3,0,FALSE,TRUE,5,56,19/11/2005,2005,3,3,3.2,-0.2,41,37.6,3.4,1.808219178,26.11760094,BEW0203,18.3830575,26.75198313,20.33820175,36.83729297,0.725578455,MEM_Adults_plate7_091014_data.csvresultstotal.csv,A,0.026026889,2014,2014,9,0
457,1,2002,31/05/2002,14/06/2002,250,250,0,06/02/2007,2007,3,0,FALSE,TRUE,5,56,06/02/2007,2007,3,5,3.2,1.8,56,37.6,18.4,3.808219178,41.11760094,BFW0022,18.2681147,47.40455225,20.15965744,50.20500195,0.942732542,MEM_Adults_plate9_101014_data.csvresultstotal.csv,C,0.103308982,2014,2014,7,0
457,0,2002,31/05/2002,14/06/2002,250,250,0,14/11/2005,2005,3,0,FALSE,TRUE,3,41,17/10/2003,2003,3,1,2.571428571,-1.571428571,16,32.42857143,-16.42857143,-0.191780822,1.117600941,BCA0014,19.03703753,25.79221505,21.08371367,28.88428094,0.892914435,MEM_Adults_plate37_220515_data.csvresultstotal.csv,E,0.040883216,2015,2015,12,0
457,0,2002,31/05/2002,14/06/2002,250,250,0,14/11/2005,2005,3,0,FALSE,TRUE,3,41,25/05/2005,2005,3,3,2.571428571,0.428571429,35,32.42857143,2.571428571,1.808219178,20.11760094,BES0292,18.20548837,17.57111868,21.08183564,24.90915938,0.705555005,MEM_Plates1-6_reruns_031014_data.csvresultstotal.csv,C,0.013832784,2014,2006,1,8
457,0,2002,31/05/2002,14/06/2002,250,250,0,14/11/2005,2005,3,0,FALSE,TRUE,3,41,16/07/2005,2005,3,3,2.571428571,0.428571429,37,32.42857143,4.571428571,1.808219178,22.11760094,BES0885,18.26395836,16.94863772,21.59839926,18.04966704,0.953493999,MEM_Plates1-6_reruns_031014_data.csvresultstotal.csv,G,0.197577127,2014,2006,1,8
460,1,2002,02/06/2002,16/06/2002,251,253,-1,15/11/2005,2005,3,0,FALSE,TRUE,3,41,11/06/2003,2003,3,1,2,-1,12,25.6,-13.6,-0.191780822,-2.882399059,BCS0236,20.18032592,30.00263689,20.96201412,36.18684831,0.829511259,MEM_Adults_plate46_010615_data.csvresultstotal.csv,A,0.028008092,2015,2015,12,0
460,1,2002,02/06/2002,16/06/2002,251,253,-1,15/11/2005,2005,3,0,FALSE,TRUE,3,41,26/07/2004,2004,3,2,2,0,25,25.6,-0.6,0.808219178,10.11760094,BDS1012,22.28176692,4.310101822,24.07304798,4.643027317,0.929590145,MEM_Adults_plate9_101014_data.csvresultstotal.csv,B,0.037866869,2014,2005,1,9
471,1,2002,02/06/2002,16/06/2002,251,253,-1,15/11/2005,2005,3,0,FALSE,TRUE,3,41,15/11/2005,2005,3,3,2,1,41,25.6,15.4,1.808219178,26.11760094,BEW0062,17.93069878,57.79190243,19.61635884,69.97426287,0.827972481,MEM_Adults_plate9_101014_data.csvresultstotal.csv,H,0.087207552,2014,2014,9,0
471,1,2002,02/06/2002,16/06/2002,251,253,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,26,11/06/2003,2003,3,1,1,0,12,12,0,-0.191780822,-2.882399059,BCS0232,20.68937092,22.30416577,21.39798551,28.17668146,0.790921821,MEM_Adults_plate46_010615_data.csvresultstotal.csv,H,0.026322825,2015,2004,1,11
471,0,2002,02/06/2002,16/06/2002,252,252,0,09/07/2006,2006,3,0,FALSE,TRUE,4,49,29/06/2005,2005,3,3,2.142857143,0.857142857,36,25.85714286,10.14285714,1.808219178,21.11760094,BES0717,18.5048378,31.5158818,21.73586112,23.94847974,1.317009601,MEM_Adults_plate34_210515_data.csvresultstotal.csv,B,0.041961315,2015,2006,1,9
471,0,2002,02/06/2002,16/06/2002,252,252,0,09/07/2006,2006,3,0,FALSE,TRUE,4,49,17/11/2005,2005,3,3,2.142857143,0.857142857,41,25.85714286,15.14285714,1.808219178,26.11760094,BEW0123,21.58849699,12.420025,22.09767433,15.62945381,0.794715465,MEM_Adults_plate36_220515_data.csvresultstotal.csv,A,0.009216134,2015,2014,9,1
471,0,2002,02/06/2002,16/06/2002,252,252,0,09/07/2006,2006,3,0,FALSE,TRUE,4,49,17/06/2003,2003,3,1,2.142857143,-1.142857143,12,25.85714286,-13.85714286,-0.191780822,-2.882399059,BCS0309,18.1886257,43.03272651,21.95887264,16.98013724,2.534299875,MEM_Adults_plate37_220515_data.csvresultstotal.csv,C,0.01197428,2015,2004,1,11
494,0,2002,02/06/2002,16/06/2002,252,252,0,09/07/2006,2006,3,0,FALSE,TRUE,4,49,08/06/2004,2004,3,2,2.142857143,-0.142857143,24,25.85714286,-1.857142857,0.808219178,9.117600941,BDS0519,19.71528525,18.98678125,22.02276863,17.50040398,1.083349035,MEM_Adults_plate41_270515_data.csvresultstotal.csv,D,0.036901378,2015,2005,1,10
494,0,2002,02/06/2002,16/06/2002,252,252,0,30/01/2005,2005,3,0,FALSE,TRUE,3,31,24/11/2004,2004,3,2,1.5,0.5,29,18.5,10.5,0.808219178,14.11760094,BDW0100,18.3964057,38.11508832,20.3715219,44.5276136,0.85440796,MEM_Adults_plate37_220515_data.csvresultstotal.csv,D,0.118255605,2015,2014,10,1
494,0,2002,02/06/2002,16/06/2002,252,252,0,30/01/2005,2005,3,0,FALSE,TRUE,3,31,22/06/2003,2003,3,1,1.5,-0.5,12,18.5,-6.5,-0.191780822,-2.882399059,BCS0368,20.60136398,9.24258689,21.5516071,27.17317648,0.339907683,MEM_Adults_plate40_270515_data.csvresultstotal.csv,E,0.07005761,2015,2004,1,11
494,0,2002,03/06/2002,17/06/2002,253,251,-1,16/11/2005,2005,3,0,FALSE,TRUE,3,41,23/11/2004,2004,3,2,2,0,29,29,0,0.808219178,14.11760094,BDW0049,18.73970601,27.32038113,20.93213881,38.82022241,0.703210177,MEM_Adults_plate34_210515_data.csvresultstotal.csv,H,0.107545413,2015,2014,10,1
495,0,2002,05/06/2002,19/06/2002,255,254,-1,30/08/2005,2005,3,0,FALSE,TRUE,3,38,30/06/2003,2003,3,1,1.285714286,-0.285714286,12,14.85714286,-2.857142857,-0.191780822,-2.882399059,BCS0428,20.84163444,6.198927713,22.44811703,11.81443445,0.516025051,MEM_Aduts_reruns2_080615_data.csvresultstotal.csv,C,0.183927739,2015,2004,1,11
495,0,2002,06/06/2002,20/06/2002,256,257,-1,16/11/2005,2005,3,0,FALSE,TRUE,3,41,17/10/2003,2003,3,1,1.666666667,-0.666666667,16,21.83333333,-5.833333333,-0.191780822,1.117600941,BCA0018,20.82836511,10.8068045,22.47543259,11.20039357,0.963495803,MEM_Adults_plate39_260515_data.csvresultstotal.csv,B,0.098870712,2015,2015,12,0
504,0,2002,06/06/2002,20/06/2002,256,257,-1,16/11/2005,2005,3,0,FALSE,TRUE,3,41,25/11/2004,2004,3,2,1.666666667,0.333333333,29,21.83333333,7.166666667,0.808219178,14.11760094,BDW0124,18.63772843,31.33288502,20.95668711,38.88118702,0.80260507,MEM_Adults_plate40_270515_data.csvresultstotal.csv,H,0.117844472,2015,2014,10,1
504,0,2002,06/06/2002,20/06/2002,256,257,-1,16/11/2005,2005,3,0,FALSE,TRUE,3,41,16/11/2005,2005,3,3,1.666666667,1.333333333,41,21.83333333,19.16666667,1.808219178,26.11760094,BEW0075,18.80074318,34.42187992,20.4351008,42.45945934,0.810255921,MEM_Adults_plate9_101014_data.csvresultstotal.csv,F,0.030927029,2014,2014,9,0
504,0,2002,06/06/2002,20/06/2002,256,257,-1,16/11/2005,2005,3,0,FALSE,TRUE,3,41,17/06/2003,2003,3,1,1.666666667,-0.666666667,12,21.83333333,-9.833333333,-0.191780822,-2.882399059,BCS0308,20.02821832,16.87088196,21.87070862,20.65498739,0.816926064,MEM_Aduts_reruns1_040615_data.csvresultstotal.csv,G,0.01475086,2015,2004,1,11
512,0,2002,06/06/2002,20/06/2002,256,257,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,26,24/06/2003,2003,3,1,1,0,12,12,0,-0.191780822,-2.882399059,BCS0385,18.06424411,44.33373972,20.471903,51.85177158,0.854749503,MEM_Adults_plate40_270515_data.csvresultstotal.csv,A,0.045137358,2015,2004,1,11
512,1,2002,08/06/2002,22/06/2002,259,260,-1,30/01/2005,2005,3,0,FALSE,TRUE,3,31,23/11/2004,2004,3,2,1.666666667,0.333333333,29,20.66666667,8.333333333,0.808219178,14.11760094,BDW0045,19.18475016,20.33381737,20.40968189,29.8192627,0.681248796,MEM_adults_080914_data.csvresultstotal.csv,E,0.032107561,2014,2014,10,0
512,1,2002,08/06/2002,22/06/2002,259,260,-1,30/01/2005,2005,3,0,FALSE,TRUE,3,31,09/06/2003,2003,3,1,1.666666667,-0.666666667,12,20.66666667,-8.666666667,-0.191780822,-2.882399059,BCS0210,22.35282398,8.372994685,22.77396162,12.72304772,0.658116923,MEM_Adults_plate46_010615_data.csvresultstotal.csv,F,0.001365262,2015,2004,1,11
513,1,2002,08/06/2002,22/06/2002,259,260,-1,29/06/2006,2006,3,0,FALSE,TRUE,4,48,23/11/2004,2004,3,2,1.75,0.25,29,24.5,4.5,0.808219178,14.11760094,BDW0047,18.4936642,31.9270968,21.19430853,33.16828837,0.96014381,MEM_Adults_plate34_210515_data.csvresultstotal.csv,B,0.158344646,2015,2014,10,1
513,1,2002,08/06/2002,22/06/2002,259,260,-1,29/06/2006,2006,3,0,FALSE,TRUE,4,48,17/11/2005,2005,3,3,1.75,1.25,41,24.5,16.5,1.808219178,26.11760094,BEW0122,19.72518627,39.48382273,20.7513921,35.96024856,1.098311922,MEM_Adults_plate36_220515_data.csvresultstotal.csv,F,0.068343435,2015,2014,9,1
513,1,2002,08/06/2002,22/06/2002,259,260,-1,29/06/2006,2006,3,0,FALSE,TRUE,4,48,17/10/2003,2003,3,1,1.75,-0.75,16,24.5,-8.5,-0.191780822,1.117600941,BCA0025,20.81462643,22.14909845,21.20276102,27.07388401,0.817742873,MEM_Adults_plate42_270515_data.csvresultstotal.csv,H,0.11099807,2015,2015,12,0
540,1,2002,08/06/2002,22/06/2002,259,260,-1,29/06/2006,2006,3,0,FALSE,TRUE,4,48,06/06/2003,2003,3,1,1.75,-0.75,12,24.5,-12.5,-0.191780822,-2.882399059,BCS0182,20.02629408,39.750095,20.89175178,40.48360398,0.982285805,MEM_Adults_plate45_290515_data.csvresultstotal.csv,E,0.012955421,2015,2015,12,0
540,1,2002,08/06/2002,22/06/2002,260,259,-1,19/11/2005,2005,3,0,FALSE,TRUE,3,41,24/11/2004,2004,3,2,2.666666667,-0.666666667,29,37,-8,0.808219178,14.11760094,BDW0103,19.12908984,24.94454679,21.07298123,29.36087323,0.841158395,MEM_Adults_plate37_220515_data.csvresultstotal.csv,E,0.143429161,2015,2014,10,1
540,1,2002,08/06/2002,22/06/2002,260,259,-1,19/11/2005,2005,3,0,FALSE,TRUE,3,41,19/11/2005,2005,3,3,2.666666667,0.333333333,41,37,4,1.808219178,26.11760094,BEW0211,19.21755108,39.20482582,20.0064661,58.56941078,0.66758671,NdR_hstel2016_pMEAdCh1_newm_meltcurve.csvresultstotal.csv,H,0.02910239,2014,2014,9,0
542,1,2002,09/06/2002,23/06/2002,261,262,-1,10/07/2006,2006,3,2,FALSE,TRUE,4,49,17/11/2005,2005,3,3,2.5,0.5,41,35,6,1.808219178,26.11760094,BEW0179,17.63626027,42.82496345,20.06493676,49.09533927,0.872307083,MEM_Adults_Plate8_100914_data.csvresultstotal.csv,H,0.000884367,2014,2014,9,0
542,0,2002,10/06/2002,24/06/2002,262,261,-1,30/08/2004,2004,3,0,FALSE,TRUE,2,26,23/06/2003,2003,3,1,1,0,12,12,0,-0.191780822,-2.882399059,BCS0374,21.05315029,10.46749421,21.48168062,20.21990089,0.517437953,MEM_Aduts_reruns2_080615_2_data.csvresultstotal.csv,H,0.093886266,2015,2004,1,11
542,0,2002,10/06/2002,24/06/2002,262,261,-1,18/11/2005,2005,3,0,FALSE,TRUE,3,41,29/05/2004,2004,3,2,2,0,23,26.66666667,-3.666666667,0.808219178,8.117600941,BDS0383,20.85428031,7.38572777,23.74499339,7.145843841,1.033404784,MEM_Adults_plate34_210515_data.csvresultstotal.csv,F,0.014521064,2015,2005,1,10
542,0,2002,10/06/2002,24/06/2002,262,261,-1,18/11/2005,2005,3,0,FALSE,TRUE,3,41,17/11/2005,2005,3,3,2,1,41,26.66666667,14.33333333,1.808219178,26.11760094,BEW0120,21.13844264,16.57649933,21.39036233,24.25878326,0.680135656,MEM_Adults_plate36_220515_data.csvresultstotal.csv,H,0.150913461,2015,2014,9,1
560,0,2002,10/06/2002,24/06/2002,262,261,-1,18/11/2005,2005,3,0,FALSE,TRUE,3,41,15/06/2003,2003,3,1,2,-1,12,26.66666667,-14.66666667,-0.191780822,-2.882399059,BCS0278,21.19673964,7.015829568,24.43934629,3.767333205,1.861249556,MEM_Adults_plate37_220515_data.csvresultstotal.csv,D,0.105208627,2015,2004,1,11
560,0,2002,10/06/2002,24/06/2002,262,261,-1,18/11/2005,2005,3,0,FALSE,TRUE,3,41,13/08/2003,2003,3,1,2,-1,14,26.66666667,-12.66666667,-0.191780822,-0.882399059,BCS0733,21.71357458,12.99218498,21.33519585,25.05198577,0.519215179,MEM_Adults_plate42_270515_data.csvresultstotal.csv,G,0.041283392,2015,2004,1,11
560,0,2002,10/06/2002,24/06/2002,262,261,-1,18/11/2005,2005,3,0,FALSE,TRUE,3,41,18/11/2005,2005,3,3,2,1,41,26.66666667,14.33333333,1.808219178,26.11760094,BEW0195,18.07159599,32.4211759,19.79673642,52.35919334,0.619223461,MEM_Adults_plate7_091014_data.csvresultstotal.csv,F,0.10538161,2014,2014,9,0
569,1,2003,31/05/2003,15/06/2003,376,376,0,17/08/2006,2006,3,3,FALSE,TRUE,3,38,27/11/2004,2004,3,1,1,0,17,14.66666667,2.333333333,-0.191780822,2.117600941,BDW0176,17.25973501,35.87431158,19.50841699,60.58427919,0.596637545,MEM_Adults_100914_PLATE3_data.csvresultstotal.csv,G,0.139560374,2014,2014,10,0
569,1,2003,31/05/2003,15/06/2003,376,376,0,17/08/2006,2006,3,3,FALSE,TRUE,3,38,16/11/2005,2005,3,2,1,1,29,14.66666667,14.33333333,0.808219178,14.11760094,BEW0081,18.99196676,28.46140621,20.88412418,29.40020392,0.967691592,MEM_Adults_plate10_131014_data.csvresultstotal.csv,E,0.062211752,2014,2014,9,0
571,1,2003,31/05/2003,15/06/2003,376,376,0,17/08/2006,2006,3,3,FALSE,TRUE,3,38,08/07/2004,2004,3,1,1,0,13,14.66666667,-1.666666667,-0.191780822,-1.882399059,BDS0854,24.22220588,2.956141837,24.59290582,3.569631474,0.826073525,MEM_Adults_plate42_270515_data.csvresultstotal.csv,G,0.110460453,2015,2005,1,10
571,1,2003,31/05/2003,15/06/2003,376,376,0,17/08/2006,2006,3,3,FALSE,TRUE,3,38,16/06/2003,2003,2,0,1,-1,0,14.66666667,-14.66666667,-1.191780822,-14.88239906,BCS0297,20.87448066,11.13344388,21.85774577,15.14929667,0.738769714,NdR_hstel2016_pMEAdCh2_newm.csvresultstotal.csv,A,0.117291189,2016,2004,1,12
586,1,2003,31/05/2003,15/06/2003,376,376,0,17/10/2003,2003,3,0,FALSE,TRUE,0,4,15/08/2003,2003,3,0,0,0,2,3,-1,-1.191780822,-12.88239906,BCS0757,19.81328748,20.67319378,20.60249105,36.61212921,0.567381373,MEM_Adults_plate39_260515_data.csvresultstotal.csv,F,0.111024953,2015,2004,1,11
586,1,2003,31/05/2003,15/06/2003,376,376,0,17/10/2003,2003,3,0,FALSE,TRUE,0,4,17/10/2003,2003,3,0,0,0,4,3,1,-1.191780822,-10.88239906,BCA0033,19.32749546,27.73342848,21.21317711,29.43042973,0.943042354,MEM_Adults_plate43_270515_data.csvresultstotal.csv,F,0.049478887,2015,2015,12,0
